"site","Year","YearDay","smois30","Date"
1,2005,329,0.33,2005-11-25
1,2005,329,0.33,2005-11-25
1,2005,329,0.33,2005-11-25
1,2005,329,0.33,2005-11-25
1,2005,329,0.33,2005-11-25
1,2005,329,0.33,2005-11-25
1,2005,329,0.33,2005-11-25
1,2005,329,0.33,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,329,0.31,2005-11-25
1,2005,329,0.31,2005-11-25
1,2005,329,0.31,2005-11-25
1,2005,329,0.31,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,329,0.32,2005-11-25
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.31,2005-11-26
1,2005,330,0.31,2005-11-26
1,2005,330,0.31,2005-11-26
1,2005,330,0.31,2005-11-26
1,2005,330,0.31,2005-11-26
1,2005,330,0.31,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,330,0.32,2005-11-26
1,2005,331,0.32,2005-11-27
1,2005,331,0.32,2005-11-27
1,2005,331,0.32,2005-11-27
1,2005,331,0.32,2005-11-27
1,2005,331,0.32,2005-11-27
1,2005,331,0.32,2005-11-27
1,2005,331,0.32,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,331,0.31,2005-11-27
1,2005,332,0.32,2005-11-28
1,2005,332,0.32,2005-11-28
1,2005,332,0.32,2005-11-28
1,2005,332,0.32,2005-11-28
1,2005,332,0.32,2005-11-28
1,2005,332,0.32,2005-11-28
1,2005,332,0.33,2005-11-28
1,2005,332,0.33,2005-11-28
1,2005,332,0.33,2005-11-28
1,2005,332,0.33,2005-11-28
1,2005,332,0.34,2005-11-28
1,2005,332,0.34,2005-11-28
1,2005,332,0.34,2005-11-28
1,2005,332,0.35,2005-11-28
1,2005,332,0.36,2005-11-28
1,2005,332,0.36,2005-11-28
1,2005,332,0.36,2005-11-28
1,2005,332,0.36,2005-11-28
1,2005,332,0.36,2005-11-28
1,2005,332,0.36,2005-11-28
1,2005,332,0.36,2005-11-28
1,2005,332,0.36,2005-11-28
1,2005,332,0.36,2005-11-28
1,2005,332,0.37,2005-11-28
1,2005,333,0.37,2005-11-29
1,2005,333,0.38,2005-11-29
1,2005,333,0.39,2005-11-29
1,2005,333,0.39,2005-11-29
1,2005,333,0.39,2005-11-29
1,2005,333,0.38,2005-11-29
1,2005,333,0.37,2005-11-29
1,2005,333,0.37,2005-11-29
1,2005,333,0.36,2005-11-29
1,2005,333,0.36,2005-11-29
1,2005,333,0.36,2005-11-29
1,2005,333,0.35,2005-11-29
1,2005,333,0.35,2005-11-29
1,2005,333,0.34,2005-11-29
1,2005,333,0.34,2005-11-29
1,2005,333,0.34,2005-11-29
1,2005,333,0.34,2005-11-29
1,2005,333,0.35,2005-11-29
1,2005,333,0.35,2005-11-29
1,2005,333,0.35,2005-11-29
1,2005,333,0.35,2005-11-29
1,2005,333,0.35,2005-11-29
1,2005,333,0.35,2005-11-29
1,2005,333,0.35,2005-11-29
1,2005,334,0.35,2005-11-30
1,2005,334,0.35,2005-11-30
1,2005,334,0.35,2005-11-30
1,2005,334,0.35,2005-11-30
1,2005,334,0.35,2005-11-30
1,2005,334,0.35,2005-11-30
1,2005,334,0.35,2005-11-30
1,2005,334,0.35,2005-11-30
1,2005,334,0.35,2005-11-30
1,2005,334,0.35,2005-11-30
1,2005,334,0.34,2005-11-30
1,2005,334,0.34,2005-11-30
1,2005,334,0.33,2005-11-30
1,2005,334,0.33,2005-11-30
1,2005,334,0.33,2005-11-30
1,2005,334,0.33,2005-11-30
1,2005,334,0.33,2005-11-30
1,2005,334,0.34,2005-11-30
1,2005,334,0.34,2005-11-30
1,2005,334,0.34,2005-11-30
1,2005,334,0.34,2005-11-30
1,2005,334,0.34,2005-11-30
1,2005,334,0.34,2005-11-30
1,2005,334,0.34,2005-11-30
1,2005,335,0.34,2005-12-01
1,2005,335,0.34,2005-12-01
1,2005,335,0.34,2005-12-01
1,2005,335,0.34,2005-12-01
1,2005,335,0.34,2005-12-01
1,2005,335,0.34,2005-12-01
1,2005,335,0.34,2005-12-01
1,2005,335,0.34,2005-12-01
1,2005,335,0.34,2005-12-01
1,2005,335,0.34,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.32,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,335,0.33,2005-12-01
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.32,2005-12-02
1,2005,336,0.32,2005-12-02
1,2005,336,0.32,2005-12-02
1,2005,336,0.31,2005-12-02
1,2005,336,0.31,2005-12-02
1,2005,336,0.32,2005-12-02
1,2005,336,0.32,2005-12-02
1,2005,336,0.32,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,336,0.33,2005-12-02
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.32,2005-12-03
1,2005,337,0.32,2005-12-03
1,2005,337,0.32,2005-12-03
1,2005,337,0.32,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,337,0.33,2005-12-03
1,2005,338,0.33,2005-12-04
1,2005,338,0.33,2005-12-04
1,2005,338,0.33,2005-12-04
1,2005,338,0.33,2005-12-04
1,2005,338,0.33,2005-12-04
1,2005,338,0.36,2005-12-04
1,2005,338,0.37,2005-12-04
1,2005,338,0.36,2005-12-04
1,2005,338,0.36,2005-12-04
1,2005,338,0.36,2005-12-04
1,2005,338,0.35,2005-12-04
1,2005,338,0.35,2005-12-04
1,2005,338,0.35,2005-12-04
1,2005,338,0.35,2005-12-04
1,2005,338,0.35,2005-12-04
1,2005,338,0.35,2005-12-04
1,2005,338,0.36,2005-12-04
1,2005,338,0.36,2005-12-04
1,2005,338,0.37,2005-12-04
1,2005,338,0.37,2005-12-04
1,2005,338,0.37,2005-12-04
1,2005,338,0.37,2005-12-04
1,2005,338,0.38,2005-12-04
1,2005,338,0.38,2005-12-04
1,2005,339,0.38,2005-12-05
1,2005,339,0.38,2005-12-05
1,2005,339,0.39,2005-12-05
1,2005,339,0.38,2005-12-05
1,2005,339,0.38,2005-12-05
1,2005,339,0.38,2005-12-05
1,2005,339,0.38,2005-12-05
1,2005,339,0.38,2005-12-05
1,2005,339,0.38,2005-12-05
1,2005,339,0.38,2005-12-05
1,2005,339,0.38,2005-12-05
1,2005,339,0.37,2005-12-05
1,2005,339,0.37,2005-12-05
1,2005,339,0.37,2005-12-05
1,2005,339,0.37,2005-12-05
1,2005,339,0.37,2005-12-05
1,2005,339,0.36,2005-12-05
1,2005,339,0.36,2005-12-05
1,2005,339,0.36,2005-12-05
1,2005,339,0.36,2005-12-05
1,2005,339,0.36,2005-12-05
1,2005,339,0.36,2005-12-05
1,2005,339,0.36,2005-12-05
1,2005,339,0.36,2005-12-05
1,2005,340,0.36,2005-12-06
1,2005,340,0.36,2005-12-06
1,2005,340,0.36,2005-12-06
1,2005,340,0.36,2005-12-06
1,2005,340,0.36,2005-12-06
1,2005,340,0.36,2005-12-06
1,2005,340,0.36,2005-12-06
1,2005,340,0.36,2005-12-06
1,2005,340,0.36,2005-12-06
1,2005,340,0.36,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,340,0.34,2005-12-06
1,2005,340,0.34,2005-12-06
1,2005,340,0.34,2005-12-06
1,2005,340,0.34,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,340,0.35,2005-12-06
1,2005,341,0.35,2005-12-07
1,2005,341,0.35,2005-12-07
1,2005,341,0.35,2005-12-07
1,2005,341,0.35,2005-12-07
1,2005,341,0.35,2005-12-07
1,2005,341,0.35,2005-12-07
1,2005,341,0.35,2005-12-07
1,2005,341,0.35,2005-12-07
1,2005,341,0.35,2005-12-07
1,2005,341,0.35,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,341,0.33,2005-12-07
1,2005,341,0.33,2005-12-07
1,2005,341,0.33,2005-12-07
1,2005,341,0.33,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,341,0.34,2005-12-07
1,2005,342,0.34,2005-12-08
1,2005,342,0.34,2005-12-08
1,2005,342,0.34,2005-12-08
1,2005,342,0.34,2005-12-08
1,2005,342,0.34,2005-12-08
1,2005,342,0.34,2005-12-08
1,2005,342,0.34,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.33,2005-12-08
1,2005,342,0.34,2005-12-08
1,2005,342,0.34,2005-12-08
1,2005,342,0.35,2005-12-08
1,2005,342,0.35,2005-12-08
1,2005,342,0.36,2005-12-08
1,2005,342,0.36,2005-12-08
1,2005,342,0.38,2005-12-08
1,2005,343,0.39,2005-12-09
1,2005,343,0.39,2005-12-09
1,2005,343,0.39,2005-12-09
1,2005,343,0.38,2005-12-09
1,2005,343,0.38,2005-12-09
1,2005,343,0.38,2005-12-09
1,2005,343,0.38,2005-12-09
1,2005,343,0.38,2005-12-09
1,2005,343,0.37,2005-12-09
1,2005,343,0.37,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,343,0.35,2005-12-09
1,2005,343,0.35,2005-12-09
1,2005,343,0.35,2005-12-09
1,2005,343,0.35,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,343,0.36,2005-12-09
1,2005,344,0.36,2005-12-10
1,2005,344,0.36,2005-12-10
1,2005,344,0.36,2005-12-10
1,2005,344,0.36,2005-12-10
1,2005,344,0.36,2005-12-10
1,2005,344,0.36,2005-12-10
1,2005,344,0.36,2005-12-10
1,2005,344,0.36,2005-12-10
1,2005,344,0.36,2005-12-10
1,2005,344,0.35,2005-12-10
1,2005,344,0.35,2005-12-10
1,2005,344,0.34,2005-12-10
1,2005,344,0.34,2005-12-10
1,2005,344,0.33,2005-12-10
1,2005,344,0.33,2005-12-10
1,2005,344,0.34,2005-12-10
1,2005,344,0.34,2005-12-10
1,2005,344,0.34,2005-12-10
1,2005,344,0.35,2005-12-10
1,2005,344,0.35,2005-12-10
1,2005,344,0.35,2005-12-10
1,2005,344,0.35,2005-12-10
1,2005,344,0.35,2005-12-10
1,2005,344,0.35,2005-12-10
1,2005,345,0.35,2005-12-11
1,2005,345,0.35,2005-12-11
1,2005,345,0.35,2005-12-11
1,2005,345,0.35,2005-12-11
1,2005,345,0.35,2005-12-11
1,2005,345,0.35,2005-12-11
1,2005,345,0.35,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.33,2005-12-11
1,2005,345,0.33,2005-12-11
1,2005,345,0.33,2005-12-11
1,2005,345,0.33,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,345,0.34,2005-12-11
1,2005,346,0.34,2005-12-12
1,2005,346,0.34,2005-12-12
1,2005,346,0.34,2005-12-12
1,2005,346,0.34,2005-12-12
1,2005,346,0.34,2005-12-12
1,2005,346,0.34,2005-12-12
1,2005,346,0.34,2005-12-12
1,2005,346,0.34,2005-12-12
1,2005,346,0.34,2005-12-12
1,2005,346,0.34,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.32,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,346,0.33,2005-12-12
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.32,2005-12-13
1,2005,347,0.32,2005-12-13
1,2005,347,0.31,2005-12-13
1,2005,347,0.32,2005-12-13
1,2005,347,0.32,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,347,0.33,2005-12-13
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.33,2005-12-14
1,2005,348,0.32,2005-12-14
1,2005,348,0.32,2005-12-14
1,2005,348,0.32,2005-12-14
1,2005,348,0.32,2005-12-14
1,2005,348,0.32,2005-12-14
1,2005,348,0.32,2005-12-14
1,2005,348,0.32,2005-12-14
1,2005,348,0.32,2005-12-14
1,2005,348,0.32,2005-12-14
1,2005,349,0.33,2005-12-15
1,2005,349,0.34,2005-12-15
1,2005,349,0.35,2005-12-15
1,2005,349,0.36,2005-12-15
1,2005,349,0.36,2005-12-15
1,2005,349,0.38,2005-12-15
1,2005,349,0.39,2005-12-15
1,2005,349,0.4,2005-12-15
1,2005,349,0.4,2005-12-15
1,2005,349,0.4,2005-12-15
1,2005,349,0.41,2005-12-15
1,2005,349,0.4,2005-12-15
1,2005,349,0.4,2005-12-15
1,2005,349,0.39,2005-12-15
1,2005,349,0.39,2005-12-15
1,2005,349,0.39,2005-12-15
1,2005,349,0.38,2005-12-15
1,2005,349,0.38,2005-12-15
1,2005,349,0.38,2005-12-15
1,2005,349,0.38,2005-12-15
1,2005,349,0.37,2005-12-15
1,2005,349,0.37,2005-12-15
1,2005,349,0.37,2005-12-15
1,2005,349,0.37,2005-12-15
1,2005,350,0.37,2005-12-16
1,2005,350,0.37,2005-12-16
1,2005,350,0.37,2005-12-16
1,2005,350,0.37,2005-12-16
1,2005,350,0.37,2005-12-16
1,2005,350,0.37,2005-12-16
1,2005,350,0.37,2005-12-16
1,2005,350,0.37,2005-12-16
1,2005,350,0.36,2005-12-16
1,2005,350,0.36,2005-12-16
1,2005,350,0.36,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,350,0.35,2005-12-16
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.35,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,351,0.34,2005-12-17
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.33,2005-12-18
1,2005,352,0.33,2005-12-18
1,2005,352,0.32,2005-12-18
1,2005,352,0.32,2005-12-18
1,2005,352,0.33,2005-12-18
1,2005,352,0.33,2005-12-18
1,2005,352,0.33,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,352,0.34,2005-12-18
1,2005,353,0.34,2005-12-19
1,2005,353,0.34,2005-12-19
1,2005,353,0.34,2005-12-19
1,2005,353,0.34,2005-12-19
1,2005,353,0.34,2005-12-19
1,2005,353,0.34,2005-12-19
1,2005,353,0.34,2005-12-19
1,2005,353,0.34,2005-12-19
1,2005,353,0.34,2005-12-19
1,2005,353,0.34,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.32,2005-12-19
1,2005,353,0.32,2005-12-19
1,2005,353,0.32,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,353,0.33,2005-12-19
1,2005,354,0.33,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.34,2005-12-20
1,2005,354,0.34,2005-12-20
1,2005,354,0.34,2005-12-20
1,2005,354,0.34,2005-12-20
1,2005,354,0.34,2005-12-20
1,2005,354,0.34,2005-12-20
1,2005,354,0.34,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.32,2005-12-20
1,2005,354,0.32,2005-12-20
1,2005,354,0.32,2005-12-20
1,2005,354,0.32,2005-12-20
1,2005,354,0.32,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,354,0.33,2005-12-20
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.32,2005-12-21
1,2005,355,0.32,2005-12-21
1,2005,355,0.31,2005-12-21
1,2005,355,0.31,2005-12-21
1,2005,355,0.32,2005-12-21
1,2005,355,0.32,2005-12-21
1,2005,355,0.32,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,355,0.33,2005-12-21
1,2005,356,0.33,2005-12-22
1,2005,356,0.33,2005-12-22
1,2005,356,0.33,2005-12-22
1,2005,356,0.33,2005-12-22
1,2005,356,0.33,2005-12-22
1,2005,356,0.33,2005-12-22
1,2005,356,0.33,2005-12-22
1,2005,356,0.33,2005-12-22
1,2005,356,0.33,2005-12-22
1,2005,356,0.33,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,356,0.31,2005-12-22
1,2005,356,0.31,2005-12-22
1,2005,356,0.31,2005-12-22
1,2005,356,0.31,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,356,0.32,2005-12-22
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.33,2005-12-23
1,2005,357,0.33,2005-12-23
1,2005,357,0.33,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.31,2005-12-23
1,2005,357,0.3,2005-12-23
1,2005,357,0.3,2005-12-23
1,2005,357,0.31,2005-12-23
1,2005,357,0.31,2005-12-23
1,2005,357,0.31,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,357,0.32,2005-12-23
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.31,2005-12-24
1,2005,358,0.31,2005-12-24
1,2005,358,0.3,2005-12-24
1,2005,358,0.3,2005-12-24
1,2005,358,0.3,2005-12-24
1,2005,358,0.31,2005-12-24
1,2005,358,0.31,2005-12-24
1,2005,358,0.31,2005-12-24
1,2005,358,0.31,2005-12-24
1,2005,358,0.32,2005-12-24
1,2005,358,0.34,2005-12-24
1,2005,358,0.34,2005-12-24
1,2005,358,0.34,2005-12-24
1,2005,359,0.34,2005-12-25
1,2005,359,0.35,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.35,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,359,0.36,2005-12-25
1,2005,360,0.36,2005-12-26
1,2005,360,0.36,2005-12-26
1,2005,360,0.36,2005-12-26
1,2005,360,0.36,2005-12-26
1,2005,360,0.36,2005-12-26
1,2005,360,0.36,2005-12-26
1,2005,360,0.36,2005-12-26
1,2005,360,0.36,2005-12-26
1,2005,360,0.36,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.34,2005-12-26
1,2005,360,0.34,2005-12-26
1,2005,360,0.34,2005-12-26
1,2005,360,0.34,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,360,0.35,2005-12-26
1,2005,361,0.35,2005-12-27
1,2005,361,0.35,2005-12-27
1,2005,361,0.35,2005-12-27
1,2005,361,0.35,2005-12-27
1,2005,361,0.35,2005-12-27
1,2005,361,0.35,2005-12-27
1,2005,361,0.35,2005-12-27
1,2005,361,0.35,2005-12-27
1,2005,361,0.35,2005-12-27
1,2005,361,0.35,2005-12-27
